Pred,id
0.13425834766729,2021_1111_1328
0.57947077253918,2021_1116_1328
0.618654711008104,2021_1124_1328
0.480871047920503,2021_1140_1328
0.430659239045118,2021_1155_1328
0.183634538028582,2021_1156_1328
0.45441724833898,2021_1159_1328
0.517473018092402,2021_1160_1328
0.537923670213537,2021_1163_1328
0.533219603086856,2021_1166_1328
0.417744764202347,2021_1179_1328
0.208563586764408,2021_1180_1328
0.276462172883145,2021_1186_1328
0.477249127932739,2021_1196_1328
0.557442824349405,2021_1199_1328
0.376138868061635,2021_1207_1328
0.523060960726317,2021_1210_1328
0.620537622941467,2021_1211_1328
0.263800924382315,2021_1213_1328
0.125493691666377,2021_1216_1328
0.618713095293023,2021_1222_1328
0.571869812585544,2021_1228_1328
0.188886487356206,2021_1233_1328
0.633559361884494,2021_1234_1328
0.553599431154449,2021_1242_1328
0.27397216859495,2021_1251_1328
0.523437011703582,2021_1260_1328
0.531604252456791,2021_1261_1328
0.446339611653075,2021_1268_1328
0.577836570224616,2021_1276_1328
0.428950836179718,2021_1277_1328
0.45452631935867,2021_1281_1328
0.224154196313377,2021_1287_1328
0.115447536346599,2021_1291_1328
0.104889535394404,2021_1313_1328
0.557725353016894,2021_1314_1328
0.347970571421758,2021_1317_1328
0.365762002992835,2021_1325_1328
0.555786092094631,2021_1326_1328
0.386888784399951,2021_1101_1329
0.584106620731924,2021_1104_1329
0.139990043150151,2021_1111_1329
0.591229212844308,2021_1116_1329
0.630017065854366,2021_1124_1329
0.492974159993579,2021_1140_1329
0.442575987533684,2021_1155_1329
0.191009101770444,2021_1156_1329
0.466452799534818,2021_1159_1329
0.529557623566081,2021_1160_1329
0.549941551377442,2021_1163_1329
0.54525640273492,2021_1166_1329
0.429573785738142,2021_1179_1329
0.216673563387966,2021_1180_1329
0.286257425741484,2021_1186_1329
0.489347010206329,2021_1196_1329
0.569359457630893,2021_1199_1329
0.387573973763536,2021_1207_1329
0.535131339740695,2021_1210_1329
0.631877258495457,2021_1211_1329
0.273317038078496,2021_1213_1329
0.130907789312905,2021_1216_1329
0.630074750740564,2021_1222_1329
0.583688094204792,2021_1228_1329
0.196421217162452,2021_1233_1329
0.644732648580902,2021_1234_1329
0.565538896188016,2021_1242_1329
0.283713792694433,2021_1251_1329
0.53550632508524,2021_1260_1329
0.543647056885281,2021_1261_1329
0.458340952344712,2021_1268_1329
0.589608343219906,2021_1276_1329
0.440856916483208,2021_1277_1329
0.466562288962034,2021_1281_1329
0.232692170448536,2021_1287_1329
0.120487934025804,2021_1291_1329
0.109526050851254,2021_1313_1329
0.569640251958948,2021_1314_1329
0.359042169346582,2021_1317_1329
0.377072314124873,2021_1325_1329
0.567712741192478,2021_1326_1329
0.514055665486193,2021_1328_1329
0.711252810714094,2021_1101_1331
0.84573577286357,2021_1104_1331
0.388531977714921,2021_1111_1331
0.849531938221199,2021_1116_1331
0.869230887086721,2021_1124_1331
0.79146524904122,2021_1140_1331
0.756055023803995,2021_1155_1331
0.47961602873311,2021_1156_1331
0.773379801346114,2021_1159_1331
0.814610941553366,2021_1160_1331
0.826686009681364,2021_1163_1331
0.82395958682614,2021_1166_1331
0.746171226408808,2021_1179_1331
0.51917256368903,2021_1180_1331
0.610224174972398,2021_1186_1331
0.789059741174252,2021_1196_1331
0.837687784353536,2021_1199_1331
0.711845490683597,2021_1207_1331
0.817968306904994,2021_1210_1331
0.870136277637844,2021_1211_1331
0.594844148891288,2021_1213_1331
0.370267229333713,2021_1216_1331
0.869259015332805,2021_1222_1331
0.845510896098827,2021_1228_1331
0.48827007136331,2021_1233_1331
0.876300150642884,2021_1234_1331
0.835560239295249,2021_1242_1331
0.607251033544073,2021_1251_1331
0.818192654803642,2021_1260_1331
0.823016424094981,2021_1261_1331
0.767609516942107,2021_1268_1331
0.848673143438125,2021_1276_1331
0.754767025497723,2021_1277_1331
0.773456896030914,2021_1281_1331
0.542078696508322,2021_1287_1331
0.348433474095083,2021_1291_1331
0.324382012828852,2021_1313_1331
0.83784344786791,2021_1314_1331
0.686188882717105,2021_1317_1331
0.702638095856606,2021_1325_1331
0.836772967591203,2021_1326_1331
0.805043987621294,2021_1328_1331
0.797345539060712,2021_1329_1331
0.367763782388666,2021_1101_1332
0.564203948126543,2021_1104_1332
0.130472686268481,2021_1111_1332
0.571417295648662,2021_1116_1332
0.610847693133041,2021_1124_1332
0.472647737518409,2021_1140_1332
0.42259559964812,2021_1155_1332
0.178744073384252,2021_1156_1332
0.446257440118064,2021_1159_1332
0.509237781686341,2021_1160_1332
0.529720265088048,2021_1163_1332
0.525006428025722,2021_1166_1332
0.409748906515766,2021_1179_1332
0.203174452835114,2021_1180_1332
0.269916938095373,2021_1186_1332
0.469031794688687,2021_1196_1332
0.549295605888806,2021_1199_1332
0.368435454835199,2021_1207_1332
0.514831677984737,2021_1210_1332
0.612745023275767,2021_1211_1332
0.257448785780768,2021_1213_1332
0.121920362358382,2021_1216_1332
0.610906520937723,2021_1222_1332
0.563780350639607,2021_1228_1332
0.183887660727735,2021_1233_1332
0.625872949829146,2021_1234_1332
0.545439154179521,2021_1242_1332
0.267464092756716,2021_1251_1332
0.515208203687442,2021_1260_1332
0.523388059985171,2021_1261_1332
0.438208349716403,2021_1268_1332
0.569775032803131,2021_1276_1332
0.420895537080792,2021_1277_1332
0.446366154967037,2021_1281_1332
0.218473417655321,2021_1287_1332
0.112123586758565,2021_1291_1332
0.101834573938738,2021_1313_1332
0.549579133118345,2021_1314_1332
0.340529159361032,2021_1317_1332
0.358149105574655,2021_1325_1332
0.547633124594516,2021_1326_1332
0.49370640837919,2021_1328_1332
0.481630049359823,2021_1329_1332
0.192293353903655,2021_1331_1332
0.490898769359987,2021_1101_1333
0.682146690781044,2021_1104_1333
0.199188729650244,2021_1111_1333
0.688485706796144,2021_1116_1333
0.722378418455492,2021_1124_1333
0.59770097242884,2021_1140_1333
0.548171648405545,2021_1155_1333
0.265131341605535,2021_1156_1333
0.57190051127142,2021_1159_1333
0.632363251049444,2021_1160_1333
0.651226472636581,2021_1163_1333
0.646918757871381,2021_1166_1333
0.535044899884028,2021_1179_1333
0.29709757197425,2021_1180_1333
0.379980562048131,2021_1186_1333
0.59420631424441,2021_1196_1333
0.668905368486556,2021_1199_1333
0.491620459615755,2021_1207_1333
0.637552601102665,2021_1210_1333
0.723977688899164,2021_1211_1333
0.364969850709849,2021_1213_1333
0.187101360398844,2021_1216_1333
0.722428047520609,2021_1222_1333
0.681773073693735,2021_1228_1333
0.271937689490843,2021_1233_1333
0.734965831473515,2021_1234_1333
0.665449026334917,2021_1242_1333
0.377044063310237,2021_1251_1333
0.63790087233659,2021_1260_1333
0.645435239021584,2021_1261_1333
0.563892961703583,2021_1268_1333
0.687046349457584,2021_1276_1333
0.546444498506005,2021_1277_1333
0.572008216473938,2021_1281_1333
0.316658352736289,2021_1287_1333
0.173099537612231,2021_1291_1333
0.158212134024563,2021_1313_1333
0.669158971372384,2021_1314_1333
0.461197257630167,2021_1317_1333
0.480511547104652,2021_1325_1333
0.667416951431305,2021_1326_1333
0.617803981296237,2021_1328_1333
0.606327378577021,2021_1329_1333
0.282972690798018,2021_1331_1333
0.625660767271186,2021_1332_1333
0.360851063763885,2021_1101_1345
0.556850961361774,2021_1104_1345
0.127123415188258,2021_1111_1345
0.564091984297199,2021_1116_1345
0.603728953119002,2021_1124_1345
0.465214204087002,2021_1140_1345
0.415329285610056,2021_1155_1345
0.174404200819181,2021_1156_1345
0.438893527951432,2021_1159_1345
0.50177633881234,2021_1160_1345
0.522278094937206,2021_1163_1345
0.517557600099064,2021_1166_1345
0.402549485111944,2021_1179_1345
0.198384701716455,2021_1180_1345
0.264075208855687,2021_1186_1345
0.461605351380962,2021_1196_1345
0.541895316405665,2021_1199_1345
0.361517330202952,2021_1207_1345
0.507373009298196,2021_1210_1345
0.605638583792812,2021_1211_1345
0.251783839657712,2021_1213_1345
0.118760646865375,2021_1216_1345
0.603788159048772,2021_1222_1345
0.556425835773005,2021_1228_1345
0.179450191150465,2021_1233_1345
0.618857567655614,2021_1234_1345
0.538028798293214,2021_1242_1345
0.261656423996832,2021_1251_1345
0.507749788893707,2021_1260_1345
0.515937252812562,2021_1261_1345
0.43087390910947,2021_1268_1345
0.562443145888006,2021_1276_1345
0.413637513912638,2021_1277_1345
0.439001871075597,2021_1281_1345
0.213419599922472,2021_1287_1345
0.109186195674256,2021_1291_1345
0.0991366355461329,2021_1313_1345
0.542179618898193,2021_1314_1345
0.333858036314994,2021_1317_1345
0.35131668725135,2021_1325_1345
0.540228386269196,2021_1326_1345
0.486247059202992,2021_1328_1345
0.474182272596062,2021_1329_1345
0.187699695017038,2021_1331_1345
0.494595870556711,2021_1332_1345
0.371235559022836,2021_1333_1345
0.373689073362036,2021_1101_1353
0.570438598551186,2021_1104_1353
0.133381382411462,2021_1111_1353
0.577626004428478,2021_1116_1353
0.616868183870895,2021_1124_1353
0.478982648354776,2021_1140_1353
0.428805147692579,2021_1155_1353
0.182503040557532,2021_1156_1353
0.452542173738143,2021_1159_1353
0.515583636893279,2021_1160_1353
0.536042570299626,2021_1163_1353
0.531336037521677,2021_1166_1353
0.415905656808437,2021_1179_1353
0.207317492674445,2021_1180_1353
0.274951341682026,2021_1186_1353
0.475361927523567,2021_1196_1353
0.555575536112212,2021_1199_1353
0.374365159698397,2021_1207_1353
0.521173213592347,2021_1210_1353
0.618754480896014,2021_1211_1353
0.262334198222717,2021_1213_1353
0.124665732534483,2021_1216_1353
0.616926672310747,2021_1222_1353
0.570016442729962,2021_1228_1353
0.18773007069335,2021_1233_1353
0.631801102796093,2021_1234_1353
0.551728967016676,2021_1242_1353
0.27246982062118,2021_1251_1353
0.521549391513271,2021_1260_1353
0.529719917491471,2021_1261_1353
0.444470714232698,2021_1268_1353
0.575989878843433,2021_1276_1353
0.427098582396657,2021_1277_1353
0.452651168096597,2021_1281_1353
0.222841181191334,2021_1287_1353
0.114677166261901,2021_1291_1353
0.104181320019417,2021_1313_1353
0.555858307071332,2021_1314_1353
0.346255969415923,2021_1317_1353
0.364008676266792,2021_1325_1353
0.553917407411591,2021_1326_1353
0.500055928783927,2021_1328_1353
0.487973949940505,2021_1329_1353
0.196269164082813,2021_1331_1353
0.508407207192353,2021_1332_1353
0.384220925557813,2021_1333_1353
0.516224783031124,2021_1345_1353
0.337583655497859,2021_1101_1361
0.531454097018269,2021_1104_1361
0.11618700182546,2021_1111_1361
0.538766377011664,2021_1116_1361
0.578987453281403,2021_1124_1361
0.439848467663567,2021_1140_1361
0.390696400601987,2021_1155_1361
0.160146501293678,2021_1156_1361
0.413852324037425,2021_1159_1361
0.476192180334624,2021_1160_1361
0.496690720184947,2021_1163_1361
0.491963331053316,2021_1166_1361
0.378184286911261,2021_1179_1361
0.18260016998165,2021_1180_1361
0.244659218576957,2021_1186_1361
0.436275861270252,2021_1196_1361
0.51638572578841,2021_1199_1361
0.338229695664855,2021_1207_1361
0.481779432361326,2021_1210_1361
0.580933552613317,2021_1211_1361
0.232985459415472,2021_1213_1361
0.108454290634233,2021_1216_1361
0.579047778334091,2021_1222_1361
0.531025126580617,2021_1228_1361
0.164862351928264,2021_1233_1361
0.594426092284937,2021_1234_1361
0.512497596135568,2021_1242_1361
0.242359706171297,2021_1251_1361
0.482155807968769,2021_1260_1361
0.490341671767105,2021_1261_1361
0.405959222100556,2021_1268_1361
0.537100353947717,2021_1276_1361
0.389038202215332,2021_1277_1361
0.413959046080371,2021_1281_1361
0.196732397527289,2021_1287_1361
0.0996168092211839,2021_1291_1361
0.0903586808316337,2021_1313_1361
0.516671739310127,2021_1314_1361
0.311482907648545,2021_1317_1361
0.328348224645206,2021_1325_1361
0.514709099686191,2021_1326_1361
0.460722498857272,2021_1328_1361
0.448737858042556,2021_1329_1361
0.172582286052059,2021_1331_1361
0.469033162256681,2021_1332_1361
0.3476627843427,2021_1333_1361
0.476832559591056,2021_1345_1361
0.463291323232607,2021_1353_1361
0.487562111434395,2021_1101_1364
0.6792444700653,2021_1104_1364
0.197067330457726,2021_1111_1364
0.685614690340878,2021_1116_1364
0.719692592627946,2021_1124_1364
0.594486066629562,2021_1140_1364
0.544862335329365,2021_1155_1364
0.262537883160429,2021_1156_1364
0.568628229338589,2021_1159_1364
0.629253524776004,2021_1160_1364
0.648187535069997,2021_1163_1364
0.643862812565236,2021_1166_1364
0.531721574330873,2021_1179_1364
0.29431665849808,2021_1180_1364
0.376839766833603,2021_1186_1364
0.590982592394349,2021_1196_1364
0.665941453261897,2021_1199_1364
0.488283601105506,2021_1207_1364
0.634461396302702,2021_1210_1364
0.72130136586773,2021_1211_1364
0.361880712279923,2021_1213_1364
0.185078942062569,2021_1216_1364
0.719742515550733,2021_1222_1364
0.678869047555745,2021_1228_1364
0.269302051250736,2021_1233_1364
0.732356663172475,2021_1234_1364
0.66246978310558,2021_1242_1364
0.373912902522918,2021_1251_1364
0.634810936453992,2021_1260_1364
0.642373551874661,2021_1261_1364
0.560606498210684,2021_1268_1364
0.684168152794324,2021_1276_1364
0.543133078397979,2021_1277_1364
0.568736136992471,2021_1281_1364
0.313776078430599,2021_1287_1364
0.171196593894528,2021_1291_1364
0.156441889325595,2021_1313_1364
0.666196193459669,2021_1314_1364
0.457880910944394,2021_1317_1364
0.477179316122257,2021_1325_1364
0.664446396080144,2021_1326_1364
0.614646150080518,2021_1328_1364
0.603135636486103,2021_1329_1364
0.280271272290628,2021_1331_1364
0.622528188817304,2021_1332_1364
0.498747622314949,2021_1333_1364
0.629852232800933,2021_1345_1364
0.617091139353083,2021_1353_1364
0.653795271327935,2021_1361_1364
0.35644628945303,2021_1101_1382
0.552120417087509,2021_1104_1382
0.125013632565228,2021_1111_1382
0.559377573761436,2021_1116_1382
0.599138589095021,2021_1124_1382
0.460453261873126,2021_1140_1382
0.410686810447288,2021_1155_1382
0.17166405090475,2021_1156_1382
0.434183257505904,2021_1159_1382
0.496988951379387,2021_1160_1382
0.517498274801474,2021_1163_1382
0.512774610077267,2021_1166_1382
0.397952630040483,2021_1179_1382
0.195356935605679,2021_1180_1382
0.260370511610989,2021_1186_1382
0.456849791460557,2021_1196_1382
0.53713782555985,2021_1199_1382
0.357108967067797,2021_1207_1382
0.502586089408803,2021_1210_1382
0.601055723195096,2021_1211_1382
0.248193423038525,2021_1213_1382
0.116771088409256,2021_1216_1382
0.599198025549656,2021_1222_1382
0.551694406890727,2021_1228_1382
0.176647724274408,2021_1233_1382
0.614330501175672,2021_1234_1382
0.533265738017462,2021_1242_1382
0.257973764758138,2021_1251_1382
0.502962943588799,2021_1260_1382
0.511153371639736,2021_1261_1382
0.426184334278623,2021_1268_1382
0.557724884399915,2021_1276_1382
0.409000720537987,2021_1277_1382
0.434291337837047,2021_1281_1382
0.210222546410656,2021_1287_1382
0.107337497983461,2021_1291_1382
0.097439481043581,2021_1313_1382
0.537422560217365,2021_1314_1382
0.329612833937447,2021_1317_1382
0.346965116668088,2021_1325_1382
0.535468423968485,2021_1326_1382
0.48146465560444,2021_1328_1382
0.469410110837042,2021_1329_1382
0.184797410465521,2021_1331_1382
0.489809640089265,2021_1332_1382
0.366776766311042,2021_1333_1382
0.497630728291898,2021_1345_1382
0.48404532480778,2021_1353_1382
0.523658285004382,2021_1361_1382
0.370684144566928,2021_1364_1382
0.351897568679484,2021_1101_1393
0.547197825094674,2021_1104_1393
0.122854493839468,2021_1111_1393
0.554470380501272,2021_1116_1393
0.594353092727621,2021_1124_1393
0.455516733695791,2021_1140_1393
0.405882460224319,2021_1155_1393
0.168854687986579,2021_1156_1393
0.429304275448479,2021_1159_1393
0.492017918257497,2021_1160_1393
0.512531124203402,2021_1163_1393
0.507805081780874,2021_1166_1393
0.393197854540315,2021_1179_1393
0.192249819893515,2021_1180_1393
0.256559065393567,2021_1186_1393
0.451919537606518,2021_1196_1393
0.532190087654678,2021_1199_1393
0.35255642243742,2021_1207_1393
0.49761445565545,2021_1210_1393
0.596277691636406,2021_1211_1393
0.24450130551686,2021_1213_1393
0.114735641227713,2021_1216_1393
0.59441275840333,2021_1222_1393
0.546770976254637,2021_1228_1393
0.17377391143897,2021_1233_1393
0.609608193254457,2021_1234_1393
0.528312956644325,2021_1242_1393
0.254185345957022,2021_1251_1393
0.497991314162811,2021_1260_1393
0.50618323198684,2021_1261_1393
0.421328305512894,2021_1268_1393
0.552813999553807,2021_1276_1393
0.404202566006948,2021_1277_1393
0.429412062989588,2021_1281_1393
0.206939802719085,2021_1287_1393
0.105446856672094,2021_1291_1393
0.09570449148537,2021_1313_1393
0.532475216769681,2021_1314_1393
0.325233488906785,2021_1317_1393
0.342473000969976,2021_1325_1393
0.530518438364621,2021_1326_1393
0.476501805842032,2021_1328_1393
0.464460219036639,2021_1329_1393
0.181820292011525,2021_1331_1393
0.484841200886736,2021_1332_1393
0.362170404859847,2021_1333_1393
0.492659563068076,2021_1345_1393
0.479080450993835,2021_1353_1393
0.518695569631727,2021_1361_1393
0.366057078544058,2021_1364_1393
0.498471073001223,2021_1382_1393
0.299403399623448,2021_1101_1397
0.487483428442942,2021_1104_1397
0.0992930815228318,2021_1111_1397
0.494829646354318,2021_1116_1397
0.535579431339596,2021_1124_1397
0.397034556479928,2021_1140_1397
0.349680164104613,2021_1155_1397
0.137857747740648,2021_1156_1397
0.37188886411482,2021_1159_1397
0.432572548077693,2021_1160_1397
0.45281660697389,2021_1163_1397
0.448134994642791,2021_1166_1397
0.3377534647574,2021_1179_1397
0.157773440762781,2021_1180_1397
0.213599705037599,2021_1186_1397
0.393565369099679,2021_1196_1397
0.472404789505687,2021_1199_1397
0.300009465355198,2021_1207_1397
0.438076034081974,2021_1210_1397
0.537565922700161,2021_1211_1397
0.203009624242977,2021_1213_1397
0.0925669678279661,2021_1216_1397
0.535640987783073,2021_1222_1397
0.487053056121068,2021_1228_1397
0.14202825315675,2021_1233_1397
0.551376473851248,2021_1234_1397
0.468526990866034,2021_1242_1397
0.211510371659094,2021_1251_1397
0.438447153972649,2021_1260_1397
0.44653082589514,2021_1261_1397
0.364298679440483,2021_1268_1397
0.493154220466196,2021_1276_1397
0.348096594089161,2021_1277_1397
0.37199163246145,2021_1281_1397
0.170384739737693,2021_1287_1397
0.0849007948773784,2021_1291_1397
0.0768935346665406,2021_1313_1397
0.472690252777165,2021_1314_1397
0.275028985596201,2021_1317_1397
0.290754015287014,2021_1325_1397
0.470731967232581,2021_1326_1397
0.417390752517223,2021_1328_1397
0.405685340666718,2021_1329_1397
0.148869545744651,2021_1331_1397
0.425536559072005,2021_1332_1397
0.308874126426945,2021_1333_1397
0.433202780808198,2021_1345_1397
0.419906097165175,2021_1353_1397
0.458939017851336,2021_1361_1397
0.312469042472043,2021_1364_1397
0.438919703684,2021_1382_1397
0.444123766098158,2021_1393_1397
0.355096110983163,2021_1101_1400
0.550663255123024,2021_1104_1400
0.124370678783613,2021_1111_1400
0.557925117794308,2021_1116_1400
0.597722943177839,2021_1124_1400
0.458990098396117,2021_1140_1400
0.409261833395221,2021_1155_1400
0.170828012818406,2021_1156_1400
0.432736619382819,2021_1159_1400
0.495516313574559,2021_1160_1400
0.516027209551959,2021_1163_1400
0.511302743313841,2021_1166_1400
0.396542106182688,2021_1179_1400
0.194432593354421,2021_1180_1400
0.259237660655434,2021_1186_1400
0.455388414044458,2021_1196_1400
0.535672912533312,2021_1199_1400
0.355757666064191,2021_1207_1400
0.501113389035437,2021_1210_1400
0.599642323539188,2021_1211_1400
0.247095853508125,2021_1213_1400
0.116164898562301,2021_1216_1400
0.597782448621198,2021_1222_1400
0.550236987974234,2021_1228_1400
0.17579256569192,2021_1233_1400
0.612933845468086,2021_1234_1400
0.531799252194727,2021_1242_1400
0.256847720552388,2021_1251_1400
0.501490252265044,2021_1260_1400
0.509681290395005,2021_1261_1400
0.424744340997052,2021_1268_1400
0.556271302107138,2021_1276_1400
0.407577547632388,2021_1277_1400
0.432844615085135,2021_1281_1400
0.209246157839028,2021_1287_1400
0.106774360114528,2021_1291_1400
0.0969226340383249,2021_1313_1400
0.535957769823432,2021_1314_1400
0.3283124443007,2021_1317_1400
0.345631563790719,2021_1325_1400
0.53400281117571,2021_1326_1400
0.479994122696933,2021_1328_1400
0.467943170176036,2021_1329_1400
0.183911611509248,2021_1331_1400
0.488337622847598,2021_1332_1400
0.365409675551784,2021_1333_1400
0.496158064578974,2021_1345_1400
0.482574245265483,2021_1353_1400
0.522188660055492,2021_1361_1400
0.369310983877518,2021_1364_1400
0.501970011363143,2021_1382_1400
0.507245800380273,2021_1393_1400
0.566813042598438,2021_1397_1400
0.310885373777536,2021_1101_1403
0.501020081388368,2021_1104_1403
0.104242767902255,2021_1111_1403
0.508367950543145,2021_1116_1403
0.549020958649442,2021_1124_1403
0.410069158610642,2021_1140_1403
0.362093721142124,2021_1155_1403
0.144421608448589,2021_1156_1403
0.384624531934297,2021_1159_1403
0.445911042748229,2021_1160_1403
0.466266389684752,2021_1163_1403
0.461563018671679,2021_1166_1403
0.349971478117172,2021_1179_1403
0.165103958830011,2021_1180_1403
0.222837763533479,2021_1186_1403
0.406562873104253,2021_1196_1403
0.485919713638196,2021_1199_1403
0.311504347662879,2021_1207_1403
0.451449214566619,2021_1210_1403
0.550998155950633,2021_1211_1403
0.211913090374971,2021_1213_1403
0.097217552059224,2021_1216_1403
0.549082233466361,2021_1222_1403
0.500589430951632,2021_1228_1403
0.14875642326678,2021_1233_1403
0.564732368174443,2021_1234_1403
0.482032334351064,2021_1242_1403
0.220683425678749,2021_1251_1403
0.451822554262036,2021_1260_1403
0.459950844158351,2021_1261_1403
0.376930400555242,2021_1268_1403
0.506692662788448,2021_1276_1403
0.360485096614334,2021_1277_1403
0.384728663986838,2021_1281_1403
0.178177247184333,2021_1287_1403
0.0892040906569348,2021_1291_1403
0.0808268207770592,2021_1313_1403
0.486205817584665,2021_1314_1403
0.285957742140622,2021_1317_1403
0.302047295018289,2021_1325_1403
0.484242958944731,2021_1326_1403
0.430616376305929,2021_1328_1403
0.418806683893819,2021_1329_1403
0.155862927032556,2021_1331_1403
0.438825882753739,2021_1332_1403
0.320553119716018,2021_1333_1403
0.446545415477806,2021_1345_1403
0.43315216702948,2021_1353_1403
0.472413649531326,2021_1361_1403
0.32422019798506,2021_1364_1403
0.452297908680234,2021_1382_1403
0.457531244710523,2021_1393_1403
0.517390374457252,2021_1397_1403
0.454251868184591,2021_1400_1403
0.830997619223043,2021_1101_1411
0.916274914972147,2021_1104_1411
0.559159229838731,2021_1111_1411
0.918502509424013,2021_1116_1411
0.929916879347795,2021_1124_1411
0.883398884192155,2021_1140_1411
0.860854958729028,2021_1155_1411
0.647862467658663,2021_1156_1411
0.871997024033487,2021_1159_1411
0.897660085942881,2021_1160_1411
0.904956977361888,2021_1163_1411
0.903317843169717,2021_1166_1411
0.85439957275599,2021_1179_1411
0.683080646477215,2021_1180_1411
0.757586420098976,2021_1186_1411
0.881895609503657,2021_1196_1411
0.911521971204232,2021_1199_1411
0.8314027740693,2021_1207_1411
0.899698630159127,2021_1210_1411
0.93043573113425,2021_1211_1411
0.745596948439785,2021_1213_1411
0.539956405142258,2021_1216_1411
0.929933006339626,2021_1222_1411
0.916142670095267,2021_1228_1411
0.655726954076827,2021_1233_1411
0.933954777766782,2021_1234_1411
0.91025854465835,2021_1242_1411
0.755286561638613,2021_1251_1411
0.899834583212493,2021_1260_1411
0.902749671703415,2021_1261_1411
0.868310193134476,2021_1268_1411
0.917999366661651,2021_1276_1411
0.860017842637166,2021_1277_1411
0.872046120385761,2021_1281_1411
0.702650534288206,2021_1287_1411
0.516320583739818,2021_1291_1411
0.489384541097037,2021_1313_1411
0.91161429620353,2021_1314_1411
0.813603857634757,2021_1317_1411
0.825076842694594,2021_1325_1411
0.910979072125902,2021_1326_1411
0.891809663920906,2021_1328_1411
0.887056750695298,2021_1329_1411
0.668045758136397,2021_1331_1411
0.894991128125452,2021_1332_1411
0.83718989879124,2021_1333_1411
0.897895683241719,2021_1345_1411
0.892802807324308,2021_1353_1411
0.907058771851832,2021_1361_1411
0.839465041092227,2021_1364_1411
0.900007419800615,2021_1382_1411
0.901890787817185,2021_1393_1411
0.921165358366297,2021_1397_1411
0.900714761877013,2021_1400_1411
0.917192183837538,2021_1403_1411
0.414634861659232,2021_1101_1417
0.611881075671758,2021_1104_1417
0.154491240256429,2021_1111_1417
0.618838400121774,2021_1116_1417
0.656528409083687,2021_1124_1417
0.521852651539277,2021_1140_1417
0.471246139518465,2021_1155_1417
0.209507761726238,2021_1156_1417
0.495295346589874,2021_1159_1417
0.558219732068683,2021_1160_1417
0.578350595585438,2021_1163_1417
0.573731954533665,2021_1166_1417
0.458093846762368,2021_1179_1417
0.236929811576761,2021_1180_1417
0.310440800993832,2021_1186_1417
0.518230197153045,2021_1196_1417
0.597440015933231,2021_1199_1417
0.415335902103798,2021_1207_1417
0.563733624411252,2021_1210_1417
0.658327596425126,2021_1211_1417
0.296861888763085,2021_1213_1417
0.14462639366581,2021_1216_1417
0.656584213623362,2021_1222_1417
0.611471907845649,2021_1228_1417
0.215304527969294,2021_1233_1417
0.670740616488307,2021_1234_1417
0.593690797751478,2021_1242_1417
0.307774941716252,2021_1251_1417
0.564104331249501,2021_1260_1417
0.572144306942991,2021_1261_1417
0.487139871993975,2021_1268_1417
0.617256135315386,2021_1276_1417
0.469509504976717,2021_1277_1417
0.495405319997012,2021_1281_1417
0.253960443277916,2021_1287_1417
0.133282040202732,2021_1291_1417
0.121316718261395,2021_1313_1417
0.597715437422453,2021_1314_1417
0.386048651310521,2021_1317_1417
0.404578946912504,2021_1325_1417
0.5958244518472,2021_1326_1417
0.542846908041958,2021_1328_1417
0.530828798779626,2021_1329_1417
0.22475082859928,2021_1331_1417
0.551125026471481,2021_1332_1417
0.425536645670386,2021_1333_1417
0.558852731131844,2021_1345_1417
0.545410524913476,2021_1353_1417
0.584357695294791,2021_1361_1417
0.429645275111819,2021_1364_1417
0.564576151824098,2021_1382_1417
0.56975717433383,2021_1393_1417
0.627319706828781,2021_1397_1417
0.566513451811898,2021_1400_1417
0.614730982299557,2021_1403_1417
0.127798192327184,2021_1411_1417
0.520710718547947,2021_1101_1422
0.707433985186256,2021_1104_1422
0.218902545549547,2021_1111_1422
0.71348051468608,2021_1116_1422
0.745658411892142,2021_1124_1422
0.626023316864556,2021_1140_1422
0.577516191489085,2021_1155_1422
0.289016137003946,2021_1156_1422
0.600826170001092,2021_1159_1422
0.659634955830068,2021_1160_1422
0.677811821305669,2021_1163_1422
0.673667922405056,2021_1166_1422
0.564564773970353,2021_1179_1422
0.322597933178997,2021_1180_1422
0.408460925703739,2021_1186_1422
0.622619347867951,2021_1196_1422
0.694774739353722,2021_1199_1422
0.521431347322508,2021_1207_1422
0.664643502713973,2021_1210_1422
0.747170512217824,2021_1211_1422
0.393038335204389,2021_1213_1422
0.205926506556111,2021_1216_1422
0.745705344307539,2021_1222_1422
0.707077328035132,2021_1228_1422
0.296188511662709,2021_1233_1422
0.757544574857188,2021_1234_1422
0.691463887323783,2021_1242_1422
0.405448257650285,2021_1251_1422
0.664979421546231,2021_1260_1422
0.672239851501573,2021_1261_1422
0.592974601830456,2021_1268_1422
0.712108354369929,2021_1276_1422
0.575814412742167,2021_1277_1422
0.600931675929449,2021_1281_1422
0.343018323105789,2021_1287_1422
0.190846640278511,2021_1291_1422
0.174755472435276,2021_1313_1422
0.695017561894577,2021_1314_1422
0.490944878613442,2021_1317_1422
0.510325012636715,2021_1325_1422
0.693349303026844,2021_1326_1422
0.645550338960332,2021_1328_1422
0.634413876705249,2021_1329_1422
0.307791567543527,2021_1331_1422
0.653156963281558,2021_1332_1422
0.531867394976996,2021_1333_1422
0.660211094658032,2021_1345_1422
0.647911568703244,2021_1353_1422
